642;Kto wygrał wybory?;http://www.fakt.pl/BARACK-OBAMA-WYGRAl-Wybory-prezydenckie-w-USA,artykuly,186696,1.html;human-other;QC_PER:ARG
643;Kto zagra Kurta Cobaina?;http://www.pudelek.pl/artykul/24050/pattinson_zagra_kurta_cobaina/;individual;QC_PER:ARG
644;Który kraj jest najbardziej katolicki na świecie?;http://jeszczejesteskatolikiem.blox.pl/html/1310721,262146,21.html?150169;country ;QC_DIRECT
645;Mam jęczmień co robić?;http://www.sfd.pl/Mam_j%C4%99czmie%C5%84_na_powiece,co_mam_zrobi%C4%87,pomocy!-t151249.html;description;QC_NONPER
650;Czy Korwin kandyduje?;http://wiadomosci.wp.pl/kat,1342,title,Korwin-Mikke-kandyduje-Nie-okradajcie-bogatych,wid,13190174,wiadomosc.html;yes-no;QC_DECISION
656;Jak zrobić ekran dotykowy?;http://folfix.blogspot.com/;manner;QC_PROCEDURE
657;Jaka jest dobra marka samochodu?;http://www.goldenline.pl/forum/526682/jaka-marke-samochodu-uwazasz-za-najlepsza;artifact;QC_STATE:GEN
660;Skąd się wzięli Żydzi w Polsce?;http://www.historycy.org/index.php?showtopic=25423;location-other;QC_LOC:ORIG
672;Gdzie jest Bronek?;http://altersikorowitz.salon24.pl/460513,gdzie-jest-bronek-donek-czyli-pogrzeb-bylego-prezydenta;location-other;QC_LOC:PLACE
676;Gdzie jest Fort VII?;http://pl.wikipedia.org/wiki/Fort_VII_w_Poznaniu;location-other;QC_LOC:PLACE
679;Gdzie jest Piekło?;http://www.fundamentjezus.com/pieklo.html;location-other;QC_LOC:PLACE
681;Gdzie pojechał Tusk?;http://www.bankier.pl/wiadomosc/Tusk-pojechal-do-Berlina-na-konsultacje-2679007.html;location-other;QC_LOC:END
687;Kiedy Depp się rozstał?;http://plotki.newsweek.pl/johnny-depp-i-vanessa-paradis-sie-rozstali,87375,1,1.html;date;QC_TEMP:MOM
688;Kiedy Talibowie zabili polskiego inżyniera?;http://wyborcza.pl/1,76842,7248264,Zabojca_Polaka_robi_kariere_wsrod_talibow.html;date;QC_TEMP:MOM
696;UAM jest w Poznaniu?;http://pl.wikipedia.org/wiki/Uniwersytet_im._Adama_Mickiewicza_w_Poznaniu;yes-no;QC_DECISION
701;Co to jest strap-on?;http://pl.wikipedia.org/wiki/Strap-on_dildo;definition;QC_DEF:BE
702;Co to jest takipi?;http://nlp.pwr.wroc.pl/takipi/;definition;QC_DEF:BE
705;Czy Justin Bieber uprawiał seks z Seleną Gomez?;http://www.kotek.pl/kotek/1,111364,9838360,Justin_Bieber_i_Selena_Gomez_uprawiaja_seks__I_lubia.html;yes-no;QC_DECISION
710;Czy uniwersytet jest w Polsce?;http://pl.wikipedia.org/wiki/Uniwersytety_w_Polsce;yes-no;QC_DECISION
711;Czy w Chorwacji jest euro?;http://blogzpodrozy.pl/2011/03/26/jaka-walute-najlepiej-zabrac-do-chorwacji/;yes-no;QC_DECISION
712;Czy w Niemczech są geje?;http://gaymateo.pl/niemcy-ar103.html;yes-no;QC_DECISION
714;Czy w Polsce aborcja jest legalna?;http://pl.wikipedia.org/wiki/Aborcja_w_Polsce;yes-no;QC_DECISION
722;Gdzie jest Tusk?;http://wpolityce.pl/artykuly/39832-premier-donald-tusk-z-wizyta-w-singapurze-zobacz-zdjecie-ktorym-pochwalila-sie-kancelaria-premiera;location-other;QC_LOC:PLACE
725;Gdzie zderzyły się pociągi?;http://pl.wikipedia.org/wiki/Katastrofa_kolejowa_pod_Szczekocinami;location-other;QC_LOC:PLACE
726;Ile jest gwiazd?;http://astropolis.pl/topic/371-ile-jest-gwiazd-we-wszechwiecie/;count;QC_QUANTITY:GEN
730;Jak się ubrać na imprezę?;http://zapytaj.onet.pl/Category/003,001/2,37673,Jak_mam_sie_ubrac_na_impreze.html;manner;QC_PROCEDURE
731;Jak się odchudzać?;http://wizaz.pl/forum/showthread.php?t=580607;manner;QC_PROCEDURE
732;Jak się robi dziurę w spodniach?;http://zapytaj.onet.pl/Category/001,003/2,9680703,Jak_zrobic_dziure_w_spodniach.html;manner;QC_PROCEDURE
739;Jak zostać milionerem?;http://www.wiatrak.nl/876/piec-tajemnic-jak-zostac-milionerem;manner;QC_PROCEDURE
746;Kto zabił Lecha Kaczyńskiego?;http://forum.gazeta.pl/forum/w,1157,135093328,135093328,To_Amerykanie_zabili_Lecha_Kaczynskiego_.html;individual;QC_PER:IDENT
750;Opowiedz coś o liczbach pierwszych.;http://pl.wikipedia.org/wiki/Liczba_pierwsza;description;QC_NONPER
