189;Jakie jest najdłuższe polskie słowo?;pytki.pl;proste;http://www.opinie.pl/biuletyn/archiwum/20070313/pl/;expression;QC_STATE:GEN
190;Jak pozbyć się łupieżu?;pytki.pl;proste;http://f.kafeteria.pl/temat.php?id_p=3465428;manner;QC_PROCEDURE
191;Jak rzucić palenie?;pytki.pl;proste;http://jak-rzucic-palenie.com.pl/;manner;QC_PROCEDURE
192;Dlaczego faceci nie mają cellulitu?;pytki.pl;proste;http://www.kowbojki.pl/pokaz/dlaczego-kobiety-maja-cellulit-a-faceci-nie-10937;reason;QC_CAUSE
193;Kiedy wychodzi Diablo 3?;pytki.pl;proste;http://diablo3.com.pl/index.php?page=faq;date;QC_TEMP:MOM
194;Jak sprawdzić moje IP?;pytki.pl;proste;http://jaksprawdzicip.pl/;manner;QC_PROCEDURE
195;Dlaczego mamy sny?;pytki.pl;proste;http://astrologia1.w.interia.pl/sny/index.html;reason;QC_CAUSE
196;Skąd się bierze kurz?;pytki.pl;proste;http://pytamy.pl/title,sk-d-si-bierze-kurz,pytanie.html?smclgnzlticaid=61035f;reason;QC_CAUSE
197;Dlaczego psy wyją?;pytki.pl;proste;http://www.cafeanimal.pl/artykuly/do-poczytania/Dlaczego-psy-wyja,3573;reason;QC_CAUSE
199;Czym się różni konturówka do oczu od kredki do oczu?;opytano;proste;http://zapytaj.onet.pl/Category/003,006/2,8277826,Czym_rozni_sie_konturowka_do_oczu_od_kredki_do_oczu.html;description;QC_NONPER
200;Jak mogę promować bloga?;opytano;proste;http://support.google.com/blogger/bin/answer.py?hl=pl&answer=42377;manner;QC_PROCEDURE
202;Co zrobić, żeby głowa nie bolała ?;opytano;proste;http://www.tipy.pl/artykul_10234,jak-usmierzyc-bol-glowy.html;description;QC_NONPER
203;Co zrobić by moi rodzice zaczęli zwracać na mnie uwagę?;opytano;proste;http://portal.abczdrowie.pl/pytania/rodzice-traktuja-mnie-jak-powietrze-jak-zwrocic-na-siebie-ich-uwage;description;QC_NONPER
205;z jakiej strony mogę ściągnąć program Nero?;zadajpytanie.pl;proste;http://www.chip.pl/forum/viewtopic?tid=24858&fid=51;web-page;QC_LOC:ORIG
207;"Gdzie mogę obejrzeć ""Bejbi Blues""?";zadajpytanie.pl;proste;http://zapytaj.onet.pl/Category/007,009/2,23492328,Czy_wiecie_gdzie_mozna_obejrzec_Bejbi_Blues_za_darmo___.html;location-other;QC_LOC:PLACE
209;Ile czasu przeciętnie idzie list priorytetowy na Ukrainę? ;zadajpytanie.pl;proste;http://www.rosjapl.info/forum/printview.php?t=7363&start=0&sid=2689709844a7a428e609bc316c85ee92;period;QC_TEMP:PER
210;Jak porządnie czyścić stały aparat?;zapytaj.onet.pl;proste;http://www.kobieta.pl/zdrowie/medycyna/zobacz/artykul/vademecum-czyszczenia-zebow/;manner;QC_PROCEDURE
211;Jak usunąć konwersację z archiwum Gadu-Gadu? ;zapytaj.onet.pl;proste;http://www.gg.pl/pomoc/wylaczanie-archiwizowania-i-kasowanie-rozmow/;manner;QC_PROCEDURE
212;Jak sobie poradzić z dentofobią u dziecka?;zapytaj.onet.pl;proste;http://spec.pl/zdrowie/psychologia/jak-radzic-sobie-z-lekiem-przed-dentysta-u-dzieci;manner;QC_PROCEDURE
215;"Na jakiej stronie da się obejrzeć 4-ty sezon ""Pamiętnika Wampirów""?";zapytaj.onet.pl;proste;http://zapytaj.onet.pl/Category/019,003/2,20930172,Gdzie_bede_mogla_ogladac_4_sezon_pamietniki_wampirow.html;web-page;QC_LOC:PLACE
217;"W jaki sposób Adam Mickiewicz ukazał przyszłość w ""Panu Tadeuszu""?";zapytaj.onet.pl;proste;http://www.opracowania.edu.pl/artykuly/wizja_przyszlosci_narodu_w_quotpanu_tadeuszuquot_438.html;manner;QC_PROCEDURE
218;Kiedy mówi się piasek, a kiedy piach?;zapytaj.onet.pl;proste;http://zapytaj.onet.pl/Category/002,010/2,4222209,Kiedy_mowi_sie_piasek_a_kiedy_piach.html;description;QC_TEMP:MOM
219;"Czym oswoić zwierzęta w ""Minecraft 1.4.5""?";zapytaj.onet.pl;proste;http://zapytaj.onet.pl/Category/029,001/2,18096452,Jak_oswoic_zwierzeta_i_minecraft.html;entity-other;QC_NONPER
220;"Jak ożywić ducha w ""The Sims 3""?";zapytaj.onet.pl;proste;http://pl.sims.wikia.com/wiki/Poradnik:O%C5%BCywanie_Sim%C3%B3w;manner;QC_PROCEDURE
221;Gdzie w Krakowie znajduje się sklep New Yorker?;zapytaj.onet.pl;proste;http://www.mapahandlu.pl/miasto/krakow/marka/new-yorker/;location-other;QC_LOC:PLACE
222;"Dlaczego nie ma serialu ""Przepis na życie""?";zapytaj.onet.pl;proste;http://film.onet.pl/wiadomosci/jesienia-nie-bedzie-przepisu-na-zycie,1,5188886,wiadomosc.html;reason;QC_CAUSE
224;Jeśli zablokują konto na naszej-klasie, to po jakim czasie je odblokowują?;zapytaj.onet.pl;proste;http://zapytaj.onet.pl/Category/007,017/2,2347126,Na_czym_polega_zablokowanie_konta_na_nk_.html;period;QC_TEMP:PER
225;Co to jest Śledzik na naszej-klasie?;zapytaj.onet.pl;proste;http://www.ajsblo.pl/%C5%9Bledzik-na-naszej-klasie-i-kolejny-protest;definition;QC_DEF:BE
227;Jakie kina są w Jeleniej Górze?;zapytaj.onet.pl;proste;http://icity.pl/kino-lot-jelenia-g%C3%B3ra-m6428;entity-other;QC_DIRECT
228;Od ilu lat można iść na nowego Spider-man'a?;zapytaj.onet.pl;proste;http://film.onet.pl/filmy/katalog/spider-man,6288,film.html;count;QC_QUANTITY:GEN
229;Jak się ubrać na w-f?;zapytaj.onet.pl;proste;http://zapytaj.onet.pl/Category/027,007/2,20442565,Jak_sie_ubrac_na_WF_.html;manner;QC_PROCEDURE
230;Co zrobić, kiedy koledzy namawiaja mnie do palenia papierosów?;zapytaj.onet.pl;proste;http://www.116111.pl/problemy/kolezanki-namawiaja-mnie-do-palenia,aid,88;description;QC_NONPER
231;Na którym kanale będzie transmisja meczu Barca vs. Real?;zapytaj.onet.pl;proste;http://www.sat-charts.eu/artykul,1539,Gdzie-obejrzec-mecz-Real-Madryt---FC-Barcelona-%28Puchar-Krola%29--Transmisja-na-zywo--gdzie-zobaczyc--gdzie-ogl%C4%85dac-.html;entity-other;QC_DIRECT
232;Jak sprawdzić, z kim się chodzi do szkoły?;zapytaj.onet.pl;proste;http://zapytaj.onet.pl/Category/015,004/2,20743757,Jak_sprawdzic_z_kim_sie_chodzi_do_szkoly.html;manner;QC_PROCEDURE
234;Kto podkłada głos pod rozum w reklamie TPSA?;zapytaj.onet.pl;proste;http://zapytaj.onet.pl/Category/019,003/2,11833025,Kto_podklada_glos_pod_rozum_w_reklamie_TPSA.html;individual;QC_PER:ARG
235;Na które uczelnie medyczne potrzebna jest matura z fizyki?;zapytaj.onet.pl;proste;http://www.netkobiety.pl/t4938.html;institution;QC_DIRECT
236;"Jak nazywa się piosenka, którą zaczynają się ""Pamiętniki z wakacji""?";zapytaj.onet.pl;proste;http://superseriale.se.pl/seriale/czy-wiesz-ze-piosenke-zapamietaj-ten-czas-z-pamietnikow-z-wakacji-wykonuje-zespol-optimystic_216517.html;title;QC_STATE:NAME
237;W ciągu ilu dni przychodzi przesyłka z Allegro?;zapytaj.onet.pl;proste;http://zapytaj.onet.pl/Category/027,004/2,967738,W_ile_dni_przychodzi_przesylka_z_allegro_.html;count;QC_QUANTITY:GEN
239;Jak zrobić bokeh, czyli takie świecące kółka, w Photoshopie?;zapytaj.onet.pl;proste;http://forum.photoblog.pl/index/topic/tid/11237;manner;QC_PROCEDURE
240;Jak zrobić zdjęcie?;zapytaj.onet.pl;proste;http://dofoto.pl/jak-robic-dobre-zdjecia/;manner;QC_PROCEDURE
241;Jak przerobić foto?;zapytaj.onet.pl;proste;http://pececik.blogspot.com/2010/03/foto-efekty-przerabianie-zdjec-jak.html;manner;QC_PROCEDURE
242;"Co znaczy ""spring breakers""?";zapytaj.onet.pl;proste;http://www.filmweb.pl/film/Spring+Breakers-2012-639024/descs;expression;QC_DEF:MEANING
243;Co zrobić żeby przestać wierzyć w duchy?;zapytaj.onet.pl;proste;http://zapytaj.onet.pl/Category/001,001/2,28486,Jak_przestac_wierzyc_w_duchy.html;description;QC_NONPER
245;Ile kosztuje sukienka Lady Gagi z mięsa?;zapytaj.onet.pl;proste;http://koktajl.fakt.pl/Suknia-z-miesa-Lady-Gagi-Ile-kosztowala-suknia-z-miesa-Lady-Gagi,artykuly,129404,1.html;money;QC_QUANTITY:PRICE
