240;Ilu aktorów mogło występować w teatrze greckim?;google.pl;http://zadane.pl/zadanie/367356;count;QC_QUANTITY:GEN
241;Ilu kolarzy pojawiło się na największej paradzie rowerów na świecie?;google.pl;http://flash.bikestats.pl/705375,Dookola-Europy-dzien-9.html;count;QC_QUANTITY:GEN
242;Ilu księży jest w Polsce?;google.pl;http://ekai.pl/wydarzenia/religijnosc/x23427/ilu-ksiezy-w-polsce/;count;QC_QUANTITY:GEN
243;Ilu Polaków zginęło podczas 2-iej wojny?;google.pl;http://www.nto.pl/apps/pbcs.dll/article?AID=/20090828/REPORTAZ/545367516;count;QC_QUANTITY:GEN
244;Ilu Polaków korzysta z Internetu?;google.pl;http://wiadomosci.wp.pl/kat,1342,title,Juz-22-mln-Polakow-korzysta-z-internetu,wid,15184727,wiadomosc.html?ticaid=110301&_ticrsn=3;count;QC_QUANTITY:GEN
245;Ilu Polaków dostało Nagrodę Nobla?;google.pl;http://www.wprost.pl/ar/140424/Ilu-naprawde-noblistow-ma-Polska/;count;QC_QUANTITY:GEN
246;Jak długo ładować akumulator?;google.pl;http://www.skiptoinfo.com/motoryzacja,26/uklad-elektryczny,27/ladowanie-akumulatora-sprawdz-jak-dlugo-ile-czasu-ladowac-akumulator,13/;period;QC_TEMP:PER
247;Jak długo piec kurczaka?;google.pl;http://www.mowimyjak.pl/styl-zycia/kuchnia/jak-upiec-kurczaka-w-jakiej-temperaturze-i-jak-dlugo-piec-kurczaka,17_44014.html;period;QC_TEMP:PER
248;Jaki okres historii biblijnej obejmuje Stary Testament?;google.pl;http://portalwiedzy.onet.pl/68781,,,,stary_testament,haslo.html;period;QC_DIRECT
249;Przez ile państw przepływa Dunaj?;google.pl;http://pl.wikipedia.org/wiki/Dunaj;count;QC_QUANTITY:GEN
251;Przez jakie miasta przepływa Wisła?;google.pl;http://pl.wikipedia.org/wiki/Wis%C5%82a;city;QC_DIRECT
252;Przez jakie miasta przepływa Sekwana?;google.pl;http://pl.wikipedia.org/wiki/Sekwana;city;QC_DIRECT
253;Przez jakie krainy geograficzne przepływa Odra?;google.pl;http://zadane.pl/zadanie/4061887;country-region;QC_DIRECT
254;W jakim mieście żyli klasycy literatury niemieckiej - Goethe i Schiller?;google.pl;http://www.goethe.de/ins/de/ort/wei/sta/plindex.htm;city;QC_DIRECT
255;W jakim celu ludzie chodzą do teatru?;google.pl;http://zadane.pl/zadanie/202247;reason;QC_DIRECT
256;W jakim czasie i okolicznościach powstała Biblia?;google.pl;http://zadane.pl/zadanie/1615301;description;QC_DIRECT
257;Jak edytować pdf?;google.pl;http://www.tipy.pl/artykul_1959,jak-edytowac-pdf.html;manner;QC_PROCEDURE
258;Jak efektywnie się uczyć?;google.pl;http://www.uczsieszybko.pl/jak-efektywnie-sie-uczyc/;manner;QC_PROCEDURE
260;Jak malować brwi?;google.pl;http://www.pieknoscdnia.pl/kosmetyki/makijaz/item/109-jak-malowac-brwi;manner;QC_PROCEDURE
261;Jak medytować?;google.pl;http://www.pozaschematy.pl/2008/01/29/jak-medytowac/;manner;QC_PROCEDURE
262;Jak odmawiać różaniec?;google.pl;http://rozaniec.web-portals.pl/;manner;QC_PROCEDURE
263;Jak obliczyć BMI?;google.pl;http://www.jak-to-zrobic.pl/index.php/a/3/b/8/c/41/d/116/id/311;manner;QC_PROCEDURE
265;Jak wiązać krawat?;google.pl;http://maroko.republika.pl/dodatki/krawat.htm;manner;QC_PROCEDURE
266;Jak rzucić palenie?;google.pl;http://jak-rzucic-palenie.com.pl/;manner;QC_PROCEDURE
267;Jak robić pompki?;google.pl;http://www.tipy.pl/artykul_3639,jak-robic-pompki.html;manner;QC_PROCEDURE
268;Jak powstał dubstep?;google.pl;http://pl.wikipedia.org/wiki/Dubstep;manner;QC_PROCEDURE
269;Jak powstaje tęcza?;google.pl;http://www.sciaga.pl/tekst/94393-95-jak_powstaje_tecza;manner;QC_PROCEDURE
270;Jak powiększyć oczy?;google.pl;http://zapytaj.onet.pl/Category/003,002/2,191058,Jak_powiekszyc_optycznie_oczy.html;manner;QC_PROCEDURE
272;Jak powinien wyglądać referat?;google.pl;http://zapytaj.onet.pl/Category/015,006/2,2949034,Referat__jak_powinien_wygladac_.html;manner;QC_PROCEDURE
273;Jak liczyć procenty?;google.pl;http://praktypedia.pl/Jak_liczy%C4%87_procenty;manner;QC_PROCEDURE
274;Na kiedy jest przewidywany koniec świata?;google.pl;http://www.se.pl/wydarzenia/kraj/koniec-swiata-21122012-dzis-sie-nie-udalo-kiedy-kolejny-koniec-swiata_297323.html;date;QC_TEMP:MOM
275;Na kiedy zapowiadają śnieg?;google.pl;http://wiadomosci.wp.pl/kat,1010223,title,Wielka-Brytania-synoptycy-zapowiadaja-snieg-i-mroz,wid,15136754,wiadomosc.html?ticaid=110312;date;QC_TEMP:MOM
276;Na kiedy Shakira ma termin porodu?;google.pl;http://www.fakt.pl/Shakira-jest-w-ciazy-Gwiazda-pokazala-zdjecie-usg-swojego-plodu,artykuly,191251,1.html;date;QC_TEMP:MOM
277;Od kiedy przybywa dnia?;google.pl;http://pl.wikipedia.org/wiki/Zima;date;QC_TEMP:MOM
278;Od kiedy można śpiewać kolędy?;google.pl;http://zapytaj.onet.pl/Category/024,001/2,22579300,Od_kiedy_mozna_spiewac_koledy_.html;date;QC_TEMP:MOM
279;Od kiedy można składać PIT?;google.pl;http://prawo.rp.pl/artykul/965513.html;date;QC_TEMP:MOM
280;Od kiedy są ferie zimowe?;google.pl;http://www.mmtrojmiasto.pl/376451/2013/1/25/terminy-ferii-zimowych-w--roku-wojewodztwo-pomorskie?category=magazyn;date;QC_TEMP:MOM
281;Od kiedy Polska jest w NATO?;google.pl;http://www.wosna5.pl/polska_w_nato;date;QC_TEMP:MOM
282;Od kiedy Warszawa jest stolicą?;google.pl;http://zapytaj.onet.pl/Category/002,019/2,6283605,Od_kiedy_Warszawa_jest_stolica_polski.html;date;QC_TEMP:MOM
283;Od kiedy wchodzą nowe przepisy na prawo jazdy?;google.pl;http://www.dziennikbaltycki.pl/artykul/730661,kontrowersje-wokol-egzaminow-na-prawo-jazdy-nowe-przepisy,id,t.html?cookie=1;date;QC_TEMP:MOM
284;Czemu Hitler przegrał wojnę?;google.pl;http://www.historiarybnik.fora.pl/historia,49/dlaczego-hitler-przegral-wojne,51.html;reason;QC_CAUSE
286;Czemu rosół jest mętny?;google.pl;http://f.kafeteria.pl/temat.php?id_p=3285199;reason;QC_CAUSE
287;Czemu robi się zakalec?;google.pl;http://f.kafeteria.pl/temat.php?id_p=3439367;reason;QC_CAUSE
288;Czemu Antwerpia zawdzięcza swój dobrobyt?;google.pl;http://zadane.pl/zadanie/2889230;entity-other;QC_NONPER
290;Jak po angielsku nazywa się "rower"?;google.pl;http://zadane.pl/zadanie/4736472;expression;QC_STATE:GEN
291;Jak po angielsku jest "gimnazjum"?;google.pl;http://zapytaj.onet.pl/Category/015,006/2,15407898,Jak_przetlumaczycie_Gimnazjum_na_Angielski.html;expression;QC_STATE:GEN
293;Jak po francusku jest "kocham cię"?;google.pl;http://www.serducho.pl/kocham_cie/kocham-w-innych-jezykach.htm;expression;QC_STATE:GEN
295;Jak po hebrajsku nazywa się Miejsce Czaszki?;google.pl;http://www.voxdomini.com.pl/valt/p-ew/04-j-19.htm;expression;QC_STATE:GEN
296;Jak po hiszpańsku nazwano mityczną krainę złota?;google.pl;http://pl.wikipedia.org/wiki/El_Dorado;expression;QC_STATE:GEN
298;Jak po hiszpańsku jest "cześć"?;google.pl;http://www.hiszpanski.org.pl/Slowka-zwroty-i-slownictwo-hiszpanskie/Poznajemy-sie.html;expression;QC_STATE:GEN
299;Jak po japońsku jest "przepraszam"?;google.pl;http://zapytaj.onet.pl/Category/015,009/2,19411770,Jak_po_japonsku_jest_przepraszam.html;expression;QC_STATE:GEN
301;Jak po liceum dostanę się do policji?;google.pl;http://www.mporady.pl/jak-sie-dostac-do-policji.html;manner;QC_PROCEDURE
302;Jak po latach zdać maturę?;google.pl;http://www.doroslimatura.pl/poznan/matura-dla-doroslych-wazne/;manner;QC_PROCEDURE
304;Którego są Walentynki?;google.pl;http://pl.wikipedia.org/wiki/Walentynki;date;QC_TEMP:MOM
305;Której partycji system Windows przypisuje literę "c"?;google.pl;http://pl.wikipedia.org/wiki/Partycja_logiczna;entity-other;QC_DIRECT
306;Której prowincji namiestnikiem był Cezar?;google.pl;http://pl.wikipedia.org/wiki/Gajusz_Juliusz_Cezar;admin1;QC_DIRECT
307;Które związki są produktami oddychania beztlenowego?;google.pl;http://zadane.pl/zadanie/346570;substance;QC_DIRECT
308;Które zwierzęta zapadają w sen zimowy?;google.pl;http://zadane.pl/zadanie/3386063;animal;QC_DIRECT
309;Ile kosztuje gram złota?;google.pl;http://zapytaj.onet.pl/Category/005,013/2,15507008,Ile_kosztuje_1_gram_zlota.html;money ;QC_QUANTITY:PRICE
310;Ile kosztuje znaczek na list?;google.pl;http://www.obeznani.pl/s/1/ile-kosztuje-znaczek-na-list-polecony;money ;QC_QUANTITY:PRICE
311;Ile kosztuje rozwód?;google.pl;http://rozwody.wieszjak.pl/pozew-rozwodowy/215186,Ile-kosztuje-rozwod.html;money ;QC_QUANTITY:PRICE
313;Co ile karmić noworodka?;google.pl;http://dziecko-info.rodzice.pl/archive/index.php/t-100771.html;period ;QC_TEMP:QUANT
314;Co ile wymieniać olej?;google.pl;http://www.forumsamochodowe.com/ogolnie-o-samochodach/3335-co-ile-wymiana-oleju.html;period ;QC_TEMP:QUANT
317;Na ile części koła olimpijskie dzielą olimpijską flagę?;google.pl;http://zadane.pl/zadanie/3188334;count;QC_QUANTITY:GEN
318;Na ile starcza e-papieros?;google.pl;http://zapytaj.onet.pl/Category/032,005/2,21688734,Na_ile_starcza_epapieros.html;count;QC_QUANTITY:GEN
319;Któremu z ludów starożytnego Bliskiego Wschodu zawdzięczamy alfabet?;google.pl;http://zadane.pl/zadanie/1561539;group ;QC_DIRECT
322;Z którym aktorem Anna Jopek nagrała płytę?;google.pl;http://nocoty.pl/gid,15140540,kat,1013545,title,Ze-szczytu-na-samo-dno,galeria.html?ticaid=51034f;individual;QC_DIRECT
323;Z którym filozofem kojarzone jest pojęcie złotego środka?;google.pl;http://www.sciaga.pl/tekst/5273-6-arstoteles_teoria_zlotego_srodka;individual;QC_DIRECT
324;Z którymi grzybami trującymi lub niejadalnymi można pomylić borowika szlachetnego?;google.pl;http://pl.wikipedia.org/wiki/Borowik_szlachetny;plant;QC_DIRECT
325;Z którymi państwami Polska współtworzy Grupę Wyszehradzką?;google.pl;http://www.bankier.pl/wiadomosc/W-srode-szczyt-premierow-panstw-Grupy-Wyszehradzkiej-z-udzialem-Merkel-i-Hollande-a-2774431.html;country;QC_DIRECT
326;O której jest losowanie lotto?;google.pl;http://zapytaj.onet.pl/Category/019,003/2,9200368,o_ktorej_jest_losowanie_lotto.html;date;QC_TEMP:MOM
327;O której leci "Ukryta Prawda"?;google.pl;http://pl.wikipedia.org/wiki/Ukryta_prawda_%28serial_telewizyjny%29;date;QC_TEMP:MOM
329;O której się robi jasno?;google.pl;http://www.poloniaberlin.de/forum/topics35/o-ktorej-robi-sie-na-dworze-jasno-vt16254.htm;date;QC_TEMP:MOM
330;Z czego produkowana jest benzyna?;google.pl;http://pl.wikipedia.org/wiki/Benzyna;substance;QC_NONPER
331;Z czego słynie Polska?;google.pl;http://zapytaj.onet.pl/Category/011,007/2,7082620,Z_czego_slynie_Polska.html;description;QC_NONPER
332;Z czego słynie Islandia?;google.pl;http://zapytaj.onet.pl/Category/011,003/2,2690807,z_czego_slynie_islandia.html;description;QC_NONPER
333;Z czego powstaje bursztyn?;google.pl;http://zadane.pl/zadanie/217581;substance;QC_NONPER
334;Z czego produkuje się bawełnę?;google.pl;http://pl.wikipedia.org/wiki/Bawe%C5%82na_%28ro%C5%9Blina%29#Zastosowanie;substance;QC_NONPER
336;Z czego można zrobić choinkę?;google.pl;http://zapytaj.onet.pl/Category/006,015/2,15863573,Z_czego_mozna_zrobic_choinke_na_technike_.html;substance;QC_NONPER
337;Z czego finansowany jest "Przystanek Woodstock"?;google.pl;http://pl.wikipedia.org/wiki/Przystanek_Woodstock;organization-other;QC_NONPER
339;Z czego najlepiej zrobić łuk?;google.pl;http://www.forum.gildia.pl/index.php?topic=1552.0;substance;QC_NONPER
340;Z czego był wykonany Dyskobol?;google.pl;http://encyklopedia.interia.pl/haslo?hid=134975;substance;QC_NONPER
341;Z czego budowano piramidy?;google.pl;http://zadane.pl/zadanie/1460478;substance;QC_NONPER
342;Z czym rozrobić spirytus?;google.pl;http://www.zaradni.pl/porada/4902,jak_rozrobic_spirytus;food;QC_NONPER
343;z czym graniczy Francja?;google.pl;http://zapytaj.onet.pl/Category/030,018/2,2900014,Z_kim_graniczy_Francja.html;country;QC_NONPER
344;Z czym podawać quiche?;google.pl;http://www.digest.com.pl/quiche-na-szybko;food;QC_NONPER
346;Przy kim zostaje dziecko po rozwodzie?;google.pl;http://wizaz.pl/forum/showthread.php?t=304826;individual;QC_PER:ARG
348;Przez kogo sprawowany jest nadzór nad warunkami pracy?;google.pl;http://pl.wikipedia.org/wiki/Pa%C5%84stwowa_Inspekcja_Pracy;institution;QC_PER:ARG
349;Przez kogo są powoływani sędziowie?;google.pl;http://www.antwo.pl/q,428750,przez_kogo_powolywani_sa_sedziowie.html;institution;QC_PER:ARG
350;Przez kogo do lecznictwa zostały wprowadzone tabletki?;google.pl;http://pl.wikipedia.org/wiki/Tabletka;individual;QC_PER:ARG
351;Z której strony jest wyrostek?;google.pl;http://zapytaj.onet.pl/Category/004,004/2,1751165,Z_ktorej_strony_jest_wyrostek_.html;description;QC_DIRECT
354;O co chodzi z "69"?;google.pl;http://pl.wikipedia.org/wiki/Pozycja_69;description;QC_DEF:MEANING
355;Na co wymienia się "ż"?;google.pl;http://zapytaj.onet.pl/Category/002,010/2,2477441,Na_co_wymienia_sie_z.html;language;QC_NONPER
356;Z czego są parówki?;google.pl;http://pytamy.pl/title,z-czego-robi-si-par-wki,pytanie.html?smclgnzlticaid=610359;substance;QC_NONPER
357;Czemu kot mruczy?;google.pl;http://www.uniwersytetdzieci.pl/clubs/showselectedarticle/1608;reason;QC_CAUSE
358;Gdzie mieszka Święty Mikołaj?;google.pl;http://horoskop.wp.pl/kat,1015979,title,Gdzie-mieszka-Swiety-Mikolaj,wid,15155374,wiadomosc.html?ticaid=11035a;location-other;QC_LOC:PLACE
359;Gdzie można kupić ćwieki?;google.pl;http://www.kotek.pl/bloxlite/0,110557,8294075.html?blogName=neverhappy&year=2011&month=10&title=diy__cwieki&counter=0&bo=1&v=1&obxx=217385;location-other;QC_LOC:PLACE
360;Gdzie mieszka Selena Gomez?;google.pl;http://zapytaj.onet.pl/Category/019,010/2,8686881,Gdzie_mieszka_Selena_Gomez.html;location-other;QC_LOC:PLACE
361;Gdzie ulokować pieniądze?;google.pl;http://www.biznesforum.pl/gdzie-ulokowac-pieniadze-vt53212.html;location-other;QC_LOC:PLACE
362;Gdzie uchwalono Konstytucje 3 maja?;google.pl;http://zadane.pl/zadanie/982466;location-other;QC_LOC:PLACE
363;Gdzie urodził się Zbigniew Herbert?;google.pl;http://pl.wikipedia.org/wiki/Zbigniew_Herbert;location-other;QC_LOC:PLACE
364;Gdzie umieścić czujnik czadu?;google.pl;http://www.dom.pl/gdzie-zamontowac-czujnik-tlenku-wegla.html;location-other;QC_LOC:PLACE
366;Gdzie wyrobić paszport?;google.pl;http://wyrobieniepaszportu.pl/gdzie-wyrobic-paszport.html;institution;QC_LOC:PLACE
367;Gdzie występuje witamina D?;google.pl;http://pl.wikipedia.org/wiki/Witamina_D;food;QC_LOC:PLACE
369;Gdzie pada śnieg?;google.pl;http://podroze.onet.pl/aktualnosci/snieg-pada-w-sudetach/rnfs3;location-other;QC_LOC:PLACE
370;Gdzie powstały Legiony Polskie?;google.pl;http://zadane.pl/zadanie/591286;location-other;QC_LOC:PLACE
371;Gdzie Autocad zapisuje kopie zapasowe?;google.pl;http://forum.cad.pl/automatyczny-zapis-t46949.html;location-other;QC_LOC:PLACE
373;Ku czemu prowadzi globalizacja?;google.pl;http://www.sciaga.pl/tekst/63953-64-globalizacja_pozytywne_i_negatywne_skutki;description;QC_NONPER
379;Którędy przebiega autostrada A1?;google.pl;http://pl.wikipedia.org/wiki/Autostrada_A1_%28Polska%29;location-other;QC_LOC:TRAJ
380;Którędy przebiega międzynarodowa linia zmiany daty?;google.pl;http://zadane.pl/zadanie/290906;location-other;QC_LOC:TRAJ
383;Którędy z Warszawy do Wrocławia?;google.pl;http://www.maxbimmer.pl/f19/wroclaw-warszawa-ktoredy-najszybciej-2175/;location-other;QC_LOC:TRAJ
384;Którędy z Krakowa do Pragi?;google.pl;http://www.grupy.v10.pl/Krakow,gt,Praga,1,1611595,2007_05.html;location-other;QC_LOC:TRAJ
386;Którędy będzie przebiegać obwodnica Lublina?;google.pl;http://pl.wikipedia.org/wiki/Obwodnica_Lublina;location-other;QC_LOC:TRAJ
387;Którędy do Gdańska z Warszawy?;google.pl;http://pl.regionalne.warszawa.narkive.com/bDAA4NmE/warszawa-gda-sk-ktor-dy-jecha-samochodem;location-other;QC_LOC:TRAJ
388;Z czym łączyć kreatynę?;google.pl;http://www.sfd.pl/Kreatyna_z_czym_po%C5%82%C4%85czy%C4%87_-t191177.html;substance;QC_NONPER
389;Z czym się je kawior?;google.pl;http://www.grupy.otopr.pl/z-czym-kawior-,usn,2982526.html;food;QC_NONPER
390;Przy czym spala się najwięcej kalorii?;google.pl;http://zapytaj.onet.pl/Category/003,004/2,328776,Ile_na_czym_sie_spala_kalori_w_ciagu_1_godziny.html;action;QC_NONPER
391;Przy czym można się podniecić?;google.pl;http://zapytaj.onet.pl/Category/021,003/2,4094550,jak_sie_podniecic.html;entity-other;QC_NONPER
394;Nad czym sprawowała opiekę rzymska bogini Westa?;google.pl;http://pl.wikipedia.org/wiki/Westa;entity-other;QC_NONPER
396;Nad czym pracowała Maria Skłodowska-Curie?;google.pl;http://www.sciaga.pl/tekst/16238-17-maria_sklodowska_curie;description;QC_NONPER
397;Nad czym sprawuje nadzór Państwowa Inspekcja Pracy?;google.pl;http://www.sciaga.pl/tekst/73346-74-nadzor_panstwowy_i_zwiazkowy_nad_przestrzeganiem_zasad_bhp;description;QC_NONPER
398;Nad czym pracował Jan Matejko?;google.pl;http://zadane.pl/zadanie/4284810;description;QC_NONPER
401;Nad czym zastanawia się biblijny Kohelet?;google.pl;http://zadane.pl/zadanie/1103347;description;QC_NONPER
402;Nad czym pracuje Apple?;google.pl;http://myapple.pl/content/4146-apple-pracuje-nad-nowa-wersja-logic-pro.html;description;QC_NONPER
403;Nad czym sprawuje nadzór Minister Obrony Narodowej?;google.pl;http://prawo.legeo.pl/prawo/ustawa-z-dnia-14-grudnia-1995-r-o-urzedzie-ministra-obrony-narodowej/;description;QC_NONPER
404;Do czego służy tablet?;google.pl;http://tablety.komorkomania.pl/2011/11/06/tablety-rosna-w-sile-ale-do-czego-tak-naprawde-sluza;description;QC_NONPER
405;Do czego służy procesor?;google.pl;http://zadane.pl/zadanie/1545417;description;QC_NONPER
406;Do czego służy bidet?;google.pl;http://pl.wikipedia.org/wiki/Bidet;description;QC_NONPER
407;Do czego można wykorzystać starte jabłko?;google.pl;http://zadane.pl/zadanie/2984666;description;QC_NONPER
408;Do czego może prowadzić nieprzestrzeganie prawa?;google.pl;http://zadane.pl/zadanie/3099442;description;QC_NONPER
409;Do czego może doprowadzić anemia?;google.pl;http://portal.abczdrowie.pl/skutki-anemii;description;QC_NONPER
410;Do czego niezbędne jest posiadanie karty bibliotecznej Biblioteki Głównej UMCS?;google.pl;http://bg.umcs.lublin.pl/nowa/;description;QC_NONPER
411;Do czego nosić legginsy?;google.pl;http://szafiarenka.pl/2/1076056/do-czego-nosic-legginsy.html;entity-other;QC_NONPER
412;Do czego nosić body?;google.pl;http://www.1000rad.pl/jak-nosic-body;entity-other;QC_NONPER
413;Do czego Bronisław Malinowski porównuje kulturę?;google.pl;http://zadane.pl/zadanie/3948851;description;QC_NONPER
414;Do czego Bóg powołał Mojżesza?;google.pl;http://zadane.pl/zadanie/589713;description;QC_NONPER
415;Do czego człowiek wykorzystuje wodę?;google.pl;http://zadane.pl/zadanie/304887;description;QC_NONPER
416;Do czego zobowiązana jest cała wspólnota wierzących w Jezusa Chrystusa?;google.pl;http://www.zaliczaj.pl/zadanie/194280/pomocy/;description;QC_NONPER
417;Do czego zobowiązuje chrzest?;google.pl;http://zapytaj.onet.pl/Category/002,017/2,4012619,Do_czego_zobowiazuje_nas_chrzest_swiety.html;description;QC_NONPER
418;Do czego Grecy wykorzystywali winogrona?;google.pl;http://zadane.pl/zadanie/4296840;description;QC_NONPER
419;Do czego lipa jest przydatna ludziom?;google.pl;http://zapytaj.onet.pl/Category/027,004/2,22241858,Do_czego_moze_byc_przydatna_ludzia_lipa.html;description;QC_NONPER
420;Do czego ludzie potrzebują socjologii?;google.pl;http://www.aula.pl/~gagolews/sciagi.php?przedmiot=12&material=94;description;QC_NONPER
421;Do czego jest wykorzystywany węgiel?;google.pl;http://www.sciaga.pl/tekst/23537-24-wegiel_pochodzenie_rodzaje_wykorzystywanie;description;QC_NONPER
422;Do czego dodajemy rozmaryn?;google.pl;http://www.gotujmy.pl/do-czego-dodawac-rozmaryn,artykuly,8889.html;food;QC_NONPER
423;Do czego dążył ruch egzekucyjny?;google.pl;http://pl.wikipedia.org/wiki/Ruch_egzekucyjny;description;QC_NONPER
424;Do czego wykorzystywana jest siarka?;google.pl;http://pl.wikipedia.org/wiki/Siarka;description;QC_NONPER
425;Do czego roślinom potrzebny jest tlen?;google.pl;http://www.e-ogrody.pl/Ogrody/1,113408,4488411.html;description;QC_NONPER
426;Do czego rybie służy linia boczna?;google.pl;http://pl.wikipedia.org/wiki/Linia_boczna;description;QC_NONPER
428;Do czego potrzebna jest witamina D?;google.pl;http://vitanatural.pl/do-czego-potrzebna-jest-witamina-d;description;QC_NONPER
429;Do kogo adresować list motywacyjny?;google.pl;http://mycv.pl/porady_list-motywacyjny;individual;QC_PER:ARG
430;Do kogo modlą się buddyści?;google.pl;http://gosc.pl/doc/1106770.Buddysci-nie-czcza-demonow;individual;QC_PER:ARG
431;Do kogo pisał listy święty Paweł?;google.pl;http://nowezycie.archidiecezja.wroc.pl/numery/112008/07.html;group ;QC_PER:ARG
432;Do kogo pasują rude włosy?;google.pl;http://www.we-dwoje.pl/dla%3Bkogo%3Brudy,artykul,20650.html;description;QC_PER:ARG
433;Pod czym powinien spać noworodek?;google.pl;http://babyonline.pl/niemowle_opieka_i_wychowanie_artykul,4903.html;entity-other;QC_NONPER
434;Pod czym można zobaczyć atom?;google.pl;http://pl.wikipedia.org/wiki/Atom#Techniki_analizy_i_obrazowania;artifact;QC_NONPER
435;Pod czym najlepiej spać?;google.pl;http://www.bólkręgosłupa.pl/jak-spac-aby-kregoslup-nie-bolal/;artifact;QC_NONPER
436;Czym myć lodówkę?;google.pl;http://eyeliner.pl/2009/04/19/jak-prawidlowo-wyczyscic-lodowke/;artifact;QC_NONPER
438;Czym mierzymy ciśnienie?;google.pl;http://pl.wikipedia.org/wiki/Barometr;artifact;QC_NONPER
439;Czym kusza różni się od łuku?;google.pl;http://pl.wikipedia.org/wiki/Kusza;description;QC_NONPER
440;Czym karmić chomika?;google.pl;http://www.mporady.pl/jak-karmic-chomika.html;food;QC_NONPER
441;Czym karmić psa?;google.pl;http://labradorypieski.bloog.pl/id,5502822,title,Czym-najlepiej-karmic-psa,index.html;food;QC_NONPER
442;Czym wybielić zęby?;google.pl;http://polki.pl/uroda_twarz_artykul,10023232.html;substance;QC_NONPER
443;Czym wyczyścić złoto?;google.pl;http://www.ppr.pl/artykul-nie-straszna-zadna-plama-62203-dzial-1761.php;substance;QC_NONPER
444;Czym edytować gif?;google.pl;http://ocforum.pl/18-software/w-czym-edytowac-ruchomego-gifa-5624/;software;QC_NONPER
445;Czym Edyp wydłubał sobie oczy?;google.pl;http://zadane.pl/wypracowanie/Czy_Edyp_mogl_uniknac_swojego_losu_-51471;artifact;QC_NONPER
447;Czym różni się iPhone 4 od 4s?;google.pl;http://test-swiat.pl/elektronika/wady-i-zalety-iphonea-4-i-4s/;description;QC_NONPER
448;Czym rozpakować rar?;google.pl;http://antywir24.pl/275-winrar-kompresja-i-dekompresja-plikow.html;software;QC_NONPER
449;Czym różni się demokracja ateńska od dzisiejszej?;google.pl;http://zadane.pl/zadanie/3143519;description;QC_NONPER
450;Czym uszczelnić okna?;google.pl;http://swiatowid.blox.pl/2004/11/Tanie-grzanie.html;substance;QC_NONPER
451;Czym usunąć rdzę?;google.pl;http://www.rynekjubilerski.pl/pokaz.php?id=677;substance;QC_NONPER
452;Czym dekorować pierniczki?;google.pl;http://www.wielkiezarcie.com/article71950.html;food;QC_NONPER
453;Czym usunąć silikon?;google.pl;http://samremontujeszmieszkanie.pl/2010/03/jak-usunac-stary-silikon/;substance;QC_NONPER
454;Czym otworzyć rmvb?;google.pl;http://pobierz.pl/porada/czym-otworzyc-plik-w-formacie-rmvb-najlepszy-odtwarzacz-rmvb-kodeki-player-konwersja-rmvb-do-avi;software;QC_NONPER
455;Czym otworzyć epub?;google.pl;http://radyit.blogspot.com/2011/11/jak-otworzyc-plik-z-rozszerzeniem-epub.html;software;QC_NONPER
457;Czym izolować fundamenty?;google.pl;http://forum.muratordom.pl/archive/index.php/t-14183.html?s=b5fc598775f7da03a7f32459bff18d62;substance;QC_NONPER
458;Czym impregnować buty?;google.pl;http://w-spodnicy.ofeminin.pl/Tekst/Babskie-sprawy/529455,1,Impregnacja-butow--impregnacja-obuwia--impregnacja.html;substance;QC_NONPER
459;Czym interesuje się młodzież?;google.pl;http://zapytaj.onet.pl/Category/002,010/2,8389524,Napisz_krotki_tekst_do_dyskusji_internetowej_na_temat_Mlodziez_interesuje_sie_dzisquot_Podkresl_ze_to_twoja_opinia.html;description;QC_NONPER
460;Czym płukać gardło?;google.pl;http://www.zaradni.pl/porada/10374,jak_wyleczyc_gardlo_domowymi_sposobami;substance;QC_NONPER
461;Jakim gatunkom psów obcina się ogony?;google.pl;http://forum.hard-core.pl/viewtopic.php?f=10&t=41927;animal;QC_DIRECT
462;Jaki zawód jest najbardziej opłacalny?;google.pl;http://dojrzewamy.pl/pyt/104082/jaki-jest-najbardziej-oplacalny-zawod;description;QC_DIRECT
463;Jaki zawód wybrać?;google.pl;http://www.edukacjachicago.com/jaki-wybrac-zawod-aby-miec-gwarancje-zatrudnienia/;description;QC_DIRECT
466;Jaki ustrój panuje w Polsce?;google.pl;http://pl.wikipedia.org/wiki/Ustr%C3%B3j_polityczny_Polski;description;QC_DIRECT
467;Jaki urlop przysługuje pracownikowi?;google.pl;http://www.praca.pl/en_poradniki/rynek-pracy/jaki-urlop-przysluguje-pracownikowi_pr-1086.html;description;QC_DIRECT
469;Jaki fundusz emerytalny wybrać?;google.pl;http://www.vipkredyt.pl/najlepsze-fundusze-emerytalne/jak-wybrac-fundusz-emerytalny/;company;QC_DIRECT
470;Jaki gaz wydzielający się podczas pożaru stwarza zagrożenie zatrucia się?;google.pl;http://www.konferencja.elektro.info.pl/ochrona-ppo-okiem-instalatora/12-wentylacja-poarowa-przebieg-poaru-i-przepyw-dymu;substance;QC_DIRECT
471;Jaki jest prawidłowy puls?;google.pl;http://forum.abczdrowie.pl/forum-zdrowie/311434,ile-powinien-wynosic-prawidlowy-puls;numeric-other;QC_STATE:GEN
472;Jaki jest cel oddychania?;google.pl;http://zadane.pl/zadanie/169398;description;QC_STATE:GEN
